longitude latitude "negative depth"
-165.6750 54.9200 -200.0000
-165.5420 54.9660 -200.0000
-165.4090 55.0110 -200.0000
-165.2760 55.0570 -200.0000
-165.1420 55.1020 -200.0000
-165.0090 55.1470 -200.0000
-164.8760 55.1930 -200.0000
-164.7430 55.2380 -200.0000
-164.6090 55.2830 -200.0000
-164.4760 55.3280 -200.0000
-164.3430 55.3740 -200.0000
-164.2100 55.4190 -200.0000
-164.0760 55.4640 -200.0000
-163.9430 55.5090 -200.0000
-163.8100 55.5550 -200.0000
-163.6770 55.6000 -200.0000
-163.5430 55.6450 -200.0000
-163.4100 55.6910 -200.0000
-163.2770 55.7360 -200.0000
-163.1440 55.7820 -200.0000
-163.0110 55.8270 -200.0000
-162.8820 55.8720 -200.0000
-162.7540 55.9170 -200.0000
-162.6250 55.9620 -200.0000
-162.4960 56.0070 -200.0000
-162.3680 56.0520 -200.0000
-162.2390 56.0970 -200.0000
-162.1110 56.1420 -200.0000
-161.9830 56.1870 -200.0000
-161.8540 56.2330 -200.0000
-161.7260 56.2780 -200.0000
-161.5980 56.3240 -200.0000
-161.4700 56.3690 -200.0000
-161.3430 56.4150 -200.0000
-161.2150 56.4610 -200.0000
-161.0880 56.5070 -200.0000
-160.9600 56.5530 -200.0000
-160.8330 56.5990 -200.0000
-160.7060 56.6460 -200.0000
-160.5790 56.6920 -200.0000
-160.4520 56.7390 -200.0000
-160.3260 56.7860 -200.0000
-160.1990 56.8330 -200.0000
-160.0730 56.8800 -200.0000
-159.9470 56.9280 -200.0000
-159.8220 56.9750 -200.0000
-159.6960 57.0230 -200.0000
-159.5750 57.0760 -200.0000
-159.4540 57.1300 -200.0000
-159.3340 57.1840 -200.0000
-159.2140 57.2380 -200.0000
-159.0940 57.2920 -200.0000
-158.9750 57.3470 -200.0000
-158.8550 57.4010 -200.0000
-158.7370 57.4560 -200.0000
-158.6180 57.5110 -200.0000
-158.5000 57.5670 -200.0000
-158.3820 57.6220 -200.0000
-158.2650 57.6780 -200.0000
-158.1470 57.7340 -200.0000
-158.0310 57.7900 -200.0000
-157.9140 57.8470 -200.0000
-157.7980 57.9040 -200.0000
-157.6830 57.9610 -200.0000
-157.5670 58.0180 -200.0000
-157.4530 58.0760 -200.0000
-157.3380 58.1340 -200.0000
-157.2240 58.1920 -200.0000
-157.1110 58.2510 -200.0000
-156.9980 58.3100 -200.0000
-156.8850 58.3690 -200.0000
-156.7840 58.4350 -200.0000
-156.6840 58.5020 -200.0000
-156.5850 58.5690 -200.0000
-156.4860 58.6360 -200.0000
-156.3870 58.7030 -200.0000
-156.2890 58.7700 -200.0000
-156.1920 58.8380 -200.0000
-156.0950 58.9060 -200.0000
-155.9990 58.9750 -200.0000
-155.9040 59.0430 -200.0000
-155.8090 59.1120 -200.0000
-155.7150 59.1820 -200.0000
-155.6210 59.2510 -200.0000
-155.5280 59.3210 -200.0000
-155.4350 59.3910 -200.0000
-155.3440 59.4610 -200.0000
-155.2520 59.5320 -200.0000
-155.1620 59.6030 -200.0000
-155.0720 59.6740 -200.0000
-154.9830 59.7450 -200.0000
-154.8940 59.8170 -200.0000
-154.8060 59.8890 -200.0000
-154.7360 59.9680 -200.0000
-154.6660 60.0470 -200.0000
-154.5970 60.1270 -200.0000
-154.5290 60.2070 -200.0000
-154.4620 60.2870 -200.0000
-154.3950 60.3670 -200.0000
-154.3290 60.4470 -200.0000
-154.2640 60.5270 -200.0000
-154.2000 60.6080 -200.0000
-154.1370 60.6890 -200.0000
-154.0740 60.7700 -200.0000
-154.0120 60.8510 -200.0000
-153.9510 60.9320 -200.0000
-153.8910 61.0140 -200.0000
-153.8310 61.0950 -200.0000
-153.7720 61.1770 -200.0000
-153.7140 61.2590 -200.0000
-153.6570 61.3420 -200.0000
-153.6000 61.4240 -200.0000
-153.5440 61.5070 -200.0000
-153.4890 61.5900 -200.0000
-153.4350 61.6730 -200.0000
-153.3820 61.7560 -200.0000
-153.3290 61.8390 -200.0000
-153.2770 61.9230 -200.0000
-153.2260 62.0070 -200.0000
-153.1760 62.0900 -200.0000
-153.1260 62.1750 -200.0000
-153.0770 62.2590 -200.0000
-153.0290 62.3430 -200.0000
-152.9820 62.4280 -200.0000
-183.0490 52.8300 -250.0000
-182.9110 52.7950 -250.0000
-182.7720 52.7610 -250.0000
-182.6330 52.7280 -250.0000
-182.4930 52.6960 -250.0000
-182.3530 52.6640 -250.0000
-182.2120 52.6340 -250.0000
-182.0710 52.6040 -250.0000
-181.9290 52.5750 -250.0000
-181.7860 52.5470 -250.0000
-181.6430 52.5200 -250.0000
-181.5000 52.4940 -250.0000
-181.3560 52.4690 -250.0000
-181.2110 52.4440 -250.0000
-181.0610 52.4310 -250.0000
-180.9110 52.4180 -250.0000
-180.7610 52.4070 -250.0000
-180.6110 52.3960 -250.0000
-180.4610 52.3860 -250.0000
-180.3100 52.3770 -250.0000
-180.1590 52.3690 -250.0000
-180.0080 52.3620 -250.0000
-179.8570 52.3550 -250.0000
-179.7060 52.3500 -250.0000
-179.5550 52.3450 -250.0000
-179.4060 52.3520 -250.0000
-179.2570 52.3590 -250.0000
-179.1090 52.3670 -250.0000
-178.9600 52.3750 -250.0000
-178.8120 52.3850 -250.0000
-178.6640 52.3940 -250.0000
-178.5160 52.4050 -250.0000
-178.3680 52.4160 -250.0000
-178.2200 52.4270 -250.0000
-178.0730 52.4390 -250.0000
-177.9250 52.4510 -250.0000
-177.7770 52.4630 -250.0000
-177.6300 52.4760 -250.0000
-177.4820 52.4900 -250.0000
-177.3350 52.5030 -250.0000
-177.1940 52.5180 -250.0000
-177.0520 52.5330 -250.0000
-176.9110 52.5490 -250.0000
-176.7700 52.5650 -250.0000
-176.6290 52.5800 -250.0000
-176.4870 52.5960 -250.0000
-176.3460 52.6120 -250.0000
-176.2050 52.6280 -250.0000
-176.0640 52.6450 -250.0000
-175.9230 52.6610 -250.0000
-175.7820 52.6770 -250.0000
-175.6390 52.6920 -250.0000
-175.4950 52.7080 -250.0000
-175.3520 52.7230 -250.0000
-175.2080 52.7390 -250.0000
-175.0650 52.7540 -250.0000
-174.9220 52.7700 -250.0000
-174.7780 52.7860 -250.0000
-174.6350 52.8020 -250.0000
-174.4920 52.8180 -250.0000
-174.3490 52.8340 -250.0000
-174.2060 52.8510 -250.0000
-174.0630 52.8680 -250.0000
-173.9200 52.8850 -250.0000
-173.7770 52.9020 -250.0000
-173.6340 52.9240 -250.0000
-173.4900 52.9470 -250.0000
-173.3470 52.9690 -250.0000
-173.2040 52.9930 -250.0000
-173.0610 53.0160 -250.0000
-172.9190 53.0400 -250.0000
-172.7760 53.0640 -250.0000
-172.6340 53.0890 -250.0000
-172.4920 53.1140 -250.0000
-172.3500 53.1390 -250.0000
-172.2090 53.1650 -250.0000
-172.0680 53.1910 -250.0000
-171.9270 53.2180 -250.0000
-171.7860 53.2450 -250.0000
-171.6450 53.2730 -250.0000
-171.5050 53.3010 -250.0000
-171.3730 53.3370 -250.0000
-171.2420 53.3740 -250.0000
-171.1110 53.4110 -250.0000
-170.9800 53.4480 -250.0000
-170.8500 53.4860 -250.0000
-170.7200 53.5240 -250.0000
-170.5900 53.5620 -250.0000
-170.4610 53.6010 -250.0000
-170.3320 53.6400 -250.0000
-170.2020 53.6790 -250.0000
-170.0740 53.7180 -250.0000
-169.9450 53.7580 -250.0000
-169.8140 53.8030 -250.0000
-169.6830 53.8480 -250.0000
-169.5520 53.8930 -250.0000
-169.4220 53.9390 -250.0000
-169.2910 53.9840 -250.0000
-169.1610 54.0300 -250.0000
-169.0310 54.0760 -250.0000
-168.9010 54.1220 -250.0000
-168.7710 54.1680 -250.0000
-168.6410 54.2140 -250.0000
-168.5120 54.2610 -250.0000
-168.3820 54.3070 -250.0000
-168.2530 54.3540 -250.0000
-168.1240 54.4010 -250.0000
-167.9950 54.4480 -250.0000
-167.8660 54.4950 -250.0000
-167.7370 54.5420 -250.0000
-167.6080 54.5890 -250.0000
-167.4800 54.6360 -250.0000
-167.3510 54.6830 -250.0000
-167.2230 54.7310 -250.0000
-167.0950 54.7780 -250.0000
-166.9660 54.8260 -250.0000
-166.8380 54.8740 -250.0000
-166.7100 54.9210 -250.0000
-166.5820 54.9690 -250.0000
-166.4540 55.0170 -250.0000
-166.3280 55.0660 -250.0000
-166.2020 55.1140 -250.0000
-166.0760 55.1630 -250.0000
-165.9500 55.2110 -250.0000
-165.8250 55.2600 -250.0000
-165.6990 55.3090 -250.0000
-165.5730 55.3570 -250.0000
-165.4470 55.4060 -250.0000
-165.3210 55.4550 -250.0000
-165.1960 55.5030 -250.0000
-165.0700 55.5520 -250.0000
-164.9440 55.6010 -250.0000
-164.8180 55.6490 -250.0000
-164.6920 55.6980 -250.0000
-164.5660 55.7460 -250.0000
-164.4400 55.7940 -250.0000
-164.3130 55.8430 -250.0000
-164.1870 55.8910 -250.0000
-164.0560 55.9370 -250.0000
-163.9250 55.9830 -250.0000
-163.7940 56.0290 -250.0000
-163.6620 56.0750 -250.0000
-163.5310 56.1210 -250.0000
-163.4000 56.1660 -250.0000
-163.2680 56.2120 -250.0000
-163.1370 56.2580 -250.0000
-163.0060 56.3040 -250.0000
-162.8740 56.3500 -250.0000
-162.7430 56.3950 -250.0000
-162.6120 56.4410 -250.0000
-162.4810 56.4870 -250.0000
-162.3500 56.5330 -250.0000
-162.2180 56.5790 -250.0000
-162.0880 56.6250 -250.0000
-161.9570 56.6720 -250.0000
-161.8260 56.7180 -250.0000
-161.6960 56.7670 -250.0000
-161.5670 56.8170 -250.0000
-161.4380 56.8670 -250.0000
-161.3090 56.9170 -250.0000
-161.1800 56.9670 -250.0000
-161.0510 57.0170 -250.0000
-160.9230 57.0670 -250.0000
-160.7940 57.1180 -250.0000
-160.6670 57.1690 -250.0000
-160.5390 57.2200 -250.0000
-160.4110 57.2710 -250.0000
-160.2840 57.3220 -250.0000
-160.1570 57.3740 -250.0000
-160.0310 57.4260 -250.0000
-159.9050 57.4780 -250.0000
-159.7790 57.5310 -250.0000
-159.6530 57.5830 -250.0000
-159.5280 57.6360 -250.0000
-159.4030 57.6890 -250.0000
-159.2780 57.7430 -250.0000
-159.1540 57.7970 -250.0000
-159.0310 57.8510 -250.0000
-158.9070 57.9050 -250.0000
-158.7840 57.9600 -250.0000
-158.6620 58.0150 -250.0000
-158.5400 58.0710 -250.0000
-158.4180 58.1270 -250.0000
-158.2970 58.1830 -250.0000
-158.1920 58.2450 -250.0000
-158.0870 58.3070 -250.0000
-157.9840 58.3690 -250.0000
-157.8800 58.4320 -250.0000
-157.7780 58.4950 -250.0000
-157.6760 58.5590 -250.0000
-157.5750 58.6220 -250.0000
-157.4740 58.6870 -250.0000
-157.3740 58.7510 -250.0000
-157.2750 58.8160 -250.0000
-157.1770 58.8810 -250.0000
-157.0790 58.9470 -250.0000
-156.9830 59.0130 -250.0000
-156.8870 59.0800 -250.0000
-156.8030 59.1550 -250.0000
-156.7200 59.2300 -250.0000
-156.6380 59.3060 -250.0000
-156.5570 59.3820 -250.0000
-156.4770 59.4580 -250.0000
-156.3990 59.5350 -250.0000
-156.3210 59.6120 -250.0000
-156.2440 59.6890 -250.0000
-156.1690 59.7670 -250.0000
-156.0940 59.8450 -250.0000
-156.0210 59.9240 -250.0000
-155.9480 60.0020 -250.0000
-155.8770 60.0810 -250.0000
-155.8070 60.1610 -250.0000
-180.1570 52.4920 -300.0000
-180.0070 52.5010 -300.0000
-179.8570 52.5100 -300.0000
-179.7070 52.5190 -300.0000
-179.5570 52.5290 -300.0000
-179.4070 52.5390 -300.0000
-179.2580 52.5490 -300.0000
-179.1080 52.5590 -300.0000
-178.9580 52.5700 -300.0000
-178.8080 52.5800 -300.0000
-178.6590 52.5910 -300.0000
-178.5090 52.6030 -300.0000
-178.3600 52.6140 -300.0000
-178.2100 52.6260 -300.0000
-178.0610 52.6380 -300.0000
-177.9120 52.6500 -300.0000
-177.7620 52.6620 -300.0000
-177.6130 52.6750 -300.0000
-177.4650 52.6930 -300.0000
-177.3180 52.7110 -300.0000
-177.1700 52.7290 -300.0000
-177.0230 52.7480 -300.0000
-176.8760 52.7670 -300.0000
-176.7290 52.7860 -300.0000
-176.5820 52.8050 -300.0000
-176.4350 52.8250 -300.0000
-176.2880 52.8450 -300.0000
-176.1410 52.8650 -300.0000
-175.9950 52.8850 -300.0000
-175.8480 52.9060 -300.0000
-175.7020 52.9270 -300.0000
-175.5560 52.9480 -300.0000
-175.4090 52.9690 -300.0000
-175.2630 52.9910 -300.0000
-175.1180 53.0130 -300.0000
-174.9720 53.0350 -300.0000
-174.8260 53.0580 -300.0000
-174.6810 53.0810 -300.0000
-174.5350 53.1040 -300.0000
-174.3900 53.1270 -300.0000
-174.2450 53.1510 -300.0000
-174.1000 53.1750 -300.0000
-173.9550 53.1990 -300.0000
-173.8100 53.2240 -300.0000
-173.6650 53.2490 -300.0000
-173.5210 53.2740 -300.0000
-173.3760 53.2990 -300.0000
-173.2320 53.3250 -300.0000
-173.0960 53.3610 -300.0000
-172.9590 53.3960 -300.0000
-172.8240 53.4320 -300.0000
-172.6880 53.4690 -300.0000
-172.5520 53.5050 -300.0000
-172.4170 53.5420 -300.0000
-172.2820 53.5790 -300.0000
-172.1470 53.6160 -300.0000
-172.0120 53.6540 -300.0000
-171.8780 53.6920 -300.0000
-171.7440 53.7300 -300.0000
-171.6090 53.7680 -300.0000
-171.4750 53.8060 -300.0000
-171.3420 53.8450 -300.0000
-171.2080 53.8840 -300.0000
-171.0750 53.9230 -300.0000
-170.9410 53.9620 -300.0000
-170.8080 54.0010 -300.0000
-170.6750 54.0410 -300.0000
-170.5420 54.0810 -300.0000
-170.4090 54.1200 -300.0000
-170.2770 54.1600 -300.0000
-170.1440 54.2010 -300.0000
-170.0120 54.2410 -300.0000
-169.8790 54.2810 -300.0000
-169.7470 54.3220 -300.0000
-169.6150 54.3620 -300.0000
-169.4830 54.4030 -300.0000
-169.3510 54.4440 -300.0000
-169.2210 54.4870 -300.0000
-169.0910 54.5310 -300.0000
-168.9620 54.5740 -300.0000
-168.8320 54.6180 -300.0000
-168.7030 54.6620 -300.0000
-168.5730 54.7060 -300.0000
-168.4440 54.7490 -300.0000
-168.3150 54.7930 -300.0000
-168.1860 54.8380 -300.0000
-168.0570 54.8820 -300.0000
-167.9280 54.9260 -300.0000
-167.7990 54.9700 -300.0000
-167.6700 55.0150 -300.0000
-167.5420 55.0600 -300.0000
-167.4130 55.1040 -300.0000
-167.2850 55.1490 -300.0000
-167.1570 55.1940 -300.0000
-167.0280 55.2390 -300.0000
-166.9000 55.2840 -300.0000
-166.7720 55.3290 -300.0000
-166.6440 55.3740 -300.0000
-166.5160 55.4200 -300.0000
-166.3890 55.4650 -300.0000
-166.2610 55.5110 -300.0000
-166.1330 55.5560 -300.0000
-166.0060 55.6020 -300.0000
-165.8790 55.6480 -300.0000
-165.7510 55.6940 -300.0000
-165.6240 55.7400 -300.0000
-165.4970 55.7860 -300.0000
-165.3700 55.8320 -300.0000
-165.2430 55.8780 -300.0000
-165.1170 55.9250 -300.0000
-164.9900 55.9710 -300.0000
-164.8630 56.0180 -300.0000
-164.7370 56.0640 -300.0000
-164.6100 56.1110 -300.0000
-164.4840 56.1580 -300.0000
