Longitude Latitude "negative depth"
-152.4496  60.3715  -94.1700
-150.9133  60.5298  -44.1900
-150.8591  62.2306  -80.1000
-151.9759  60.7830  -82.2100
-152.3236  60.3572  -86.5900
-152.8931  59.3120  -78.3700
-148.8459  63.9379 -137.1200
-149.8255  61.5679  -39.5400
-151.5477  61.4832  -76.6100
-151.0090  62.3800  -70.8100
-153.0500  60.2872 -104.3300
-152.0495  61.9691 -113.1200
-153.0913  60.0610 -108.7500
-153.3788  60.1107 -144.2800
-153.5917  59.1701  -98.2700
-153.2594  59.8427 -124.3900
-149.9152  62.0328  -47.1000
-151.5782  59.6423  -55.8700
-148.6723  62.8918  -60.2500
-152.8563  59.1001  -75.1000
-152.8831  59.8916 -100.3900
-152.9128  60.1117 -111.8400
-151.4338  60.1671  -53.3200
-152.9426  60.1848 -105.3200
-150.6950  63.1135 -132.9100
-156.3121  58.1190 -143.4800
-153.0181  60.2938 -119.2200
-153.7856  58.4360  -59.9100
-152.0298  60.8427  -87.1500
-150.8084  61.5369  -55.6900
-146.9970  61.2632  -42.7400
-152.1605  62.0254 -145.1500
-154.8746  58.6853 -121.5800
-152.7387  59.9588  -94.0800
-152.7510  59.6886  -82.5600
-152.1276  60.6644  -82.0700
-150.3177  61.0002  -37.7200
-152.3540  60.0801  -88.0700
-150.9160  62.8530 -113.0600
-151.2860  62.0777  -86.1500
-151.9729  60.6468  -95.3900
-152.9572  59.8384 -103.5400
-150.7550  61.4300  -51.6300
-149.5316  61.2289  -33.0400
-150.1741  62.2358  -59.0400
-151.1423  60.7234  -72.5800
-153.2695  60.1696 -133.9700
-151.3012  62.0027  -91.3500
-151.0284  60.2994  -47.6900
-150.5114  62.8822  -95.1200
-153.3438  59.6584 -105.4900
-150.3711  62.8942 -109.0700
-146.4308  61.6045  -32.3300
-149.7472  62.1785  -54.2600
-153.4452  59.9902 -146.0100
-151.2325  61.1383  -57.1200
-152.2414  59.6155  -78.9200
-151.0908  60.1962  -44.4100
-151.7110  58.1165  -44.3400
-151.7287  60.0149  -74.0400
-152.8047  60.0586  -97.3900
-153.5568  60.2948 -164.5900
-146.4846  61.5617  -36.7800
-151.8586  59.0969  -53.9600
-149.5954  61.7164  -35.0400
-152.0488  59.2066  -55.0600
-153.2102  60.0324 -124.0700
-152.3048  59.7123  -72.3200
-152.3425  60.1234  -82.9300
-150.8217  61.8756  -59.2300
-150.5355  63.1976 -140.3300
-152.1389  59.5265  -54.7900
-152.8061  60.2135 -102.0600
-151.5512  60.5882  -66.0300
-151.5589  60.6031  -65.1100
-151.8603  60.4421  -65.3600
-150.4314  61.3421  -47.3100
-150.0555  61.0318  -36.8000
-153.4582  60.0564 -141.9800
-150.4280  62.7972  -86.0600
-152.2223  60.2605  -83.3800
-154.5998  58.8005 -132.9700
-153.7820  59.2670 -104.1200
-153.4515  59.8966 -121.2100
-148.9957  62.7969  -59.1700
-151.4109  59.8013  -44.9100
-152.8793  59.5793 -105.2700
-152.7066  59.9306  -98.6100
-149.0504  62.9795  -71.1900
-152.8875  58.9986  -61.2100
-150.8746  63.0842 -134.3600
-150.5135  63.1942 -133.1400
-153.3838  60.0307 -130.0500
-152.4444  59.2899  -59.6700
-150.5174  63.2579 -138.2600
-151.2906  61.2107  -63.0800
-153.0375  60.4975 -130.4400
-148.3876  63.1177  -79.5800
-152.3013  59.1765  -69.7000
-152.6434  60.2443 -104.0700
-152.6424  60.0936  -94.4500
-153.9868  59.1600 -108.8500
-153.0155  60.0435  -95.2800
-151.2260  61.1268  -64.8100
-151.7288  60.8955  -76.2400
-150.7268  61.4336  -57.8500
-152.5449  60.2756 -102.9700
-152.7308  60.3771 -109.3600
-153.0515  60.0696 -113.8900
-151.3097  62.6745  -95.6800
-153.1646  60.0563 -107.9900
-153.2853  60.0544 -119.9400
-152.3940  59.9446  -74.3300
-153.6899  59.2145 -103.2800
-150.8316  62.9348 -120.5300
-151.2130  61.4912  -64.6400
-149.7934  62.1499  -51.9400
-152.4918  60.2277  -92.6000
-148.7496  63.2642  -81.1000
-149.4131  62.3459  -60.1300
-150.5842  63.1189 -124.3100
-152.6333  59.7451  -91.5100
-153.4280  59.8727 -132.3400
-152.0183  59.7609  -57.1800
-150.6633  63.0782 -118.8600
-152.7125  58.5094  -54.4100
-151.8480  61.4131  -86.0000
-146.6480  61.7499  -26.7700
-152.7614  60.0048  -91.7000
-149.2486  63.1177  -90.5000
-152.4022  60.3612 -100.7500
-150.4334  59.9390  -41.9600
-151.6503  60.8860  -77.3500
-152.5289  60.3347  -95.8800
-150.2030  61.6926  -46.5000
-152.6342  60.0291  -97.8400
-151.1712  61.1098  -58.2600
-153.1815  58.4101  -54.6400
-152.6008  60.0320  -94.4100
-152.9319  59.5868  -92.4400
-150.4144  62.2646  -69.9100
-152.1094  60.4100  -85.2700
-152.7127  60.3260 -101.9100
-150.9848  62.3166  -85.6100
-150.6850  62.9270 -111.4000
-150.0808  61.9040  -38.3500
-152.7697  59.6208  -98.4300
-151.7315  60.6994  -69.7000
-152.1864  59.7631  -66.1800
-150.6905  60.8170  -50.0400
-150.7209  63.0169 -125.7400
-152.5693  60.1362  -94.1100
-150.3149  61.1183  -36.8200
-153.2811  59.8707 -114.4500
-150.3630  63.1812 -122.2000
-152.3178  60.3649  -85.1800
-150.4616  63.1320 -113.1900
-153.0608  59.5965 -103.8000
-153.6137  60.1142 -160.7700
-152.8554  60.2851 -114.5100
-148.3394  63.2084  -77.7800
-149.9487  61.3906  -33.9900
-147.7221  63.5474  -72.3400
-151.0852  62.3570  -91.2700
-153.2928  60.2121 -141.2200
-151.7874  59.9657  -76.2300
-151.4431  60.9820  -70.9000
-150.4324  63.2253 -130.1000
-150.9211  60.6962  -44.4800
-150.4128  63.0106 -114.6100
-149.8884  62.1235  -54.2700
-149.9776  62.1371  -54.5800
-151.0786  60.4584  -46.6000
-151.9013  61.8200  -96.9600
-150.3022  62.7552  -88.1500
-153.3531  59.8396 -126.3900
-149.5530  62.0887  -59.1300
-151.7707  61.4650  -82.2100
-152.2113  60.2490  -73.8600
-151.6626  60.8771  -75.3000
-152.6366  60.1048  -99.6900
-153.4541  59.9753 -148.9200
-149.9831  61.8578  -37.8800
-149.8519  60.2914  -45.9700
-150.8865  60.3331  -55.5400
-152.6162  59.8292  -79.9900
-151.6451  60.7771  -68.9000
-150.9079  61.7944  -65.5600
-153.2908  60.2343 -136.3200
-151.7482  59.9790  -66.8700
-153.0082  60.2091 -127.6100
-151.3865  62.0271  -81.5600
-151.7445  60.0639  -85.9200
-153.5946  60.2913 -171.4400
-153.3233  60.0938 -135.1200
-152.4419  59.8373  -84.2100
-151.7552  60.7332  -73.1200
-145.7754  61.3686  -26.6100
-152.7532  59.1467  -68.9800
-151.4441  62.9527 -139.4800
-150.8660  61.7486  -53.1900
-152.8055  59.8532  -90.2900
-149.7601  61.4078  -55.1700
-151.5882  60.6245  -65.9300
-150.9275  60.6809  -45.7400
-153.6392  59.8594 -146.2900
-151.4262  61.2354  -70.4200
-153.6518  60.2188 -173.2500
-152.0059  60.6897  -96.1300
-152.0835  60.1146  -66.0900
-152.8162  59.8238  -99.2500
-148.6348  62.7928  -60.9000
-152.3804  60.4675  -89.2300
-153.2676  59.2647  -86.3200
-150.1196  62.6140  -76.2900
-150.1091  62.6223  -76.1500
-148.9974  62.5898  -52.9900
-150.8041  62.3176  -70.3900
-153.1997  60.1305 -120.8200
-148.4464  62.7630  -58.1100
-151.2557  62.9084 -118.1800
-151.7907  61.6698  -82.6100
-152.7176  60.0037  -96.7300
-151.0737  62.4068  -93.1200
-152.2044  59.2672  -50.8500
-150.3470  63.1034 -115.7200
-152.5382  59.9349  -83.4700
-151.5437  60.0811  -49.3400
-150.8639  63.0303 -130.0500
-153.0542  60.1277 -116.7800
-146.9467  62.0399  -42.5900
-152.7807  60.1820 -101.3100
-150.7339  62.2052  -73.0100
-150.8850  59.9894  -44.9800
-151.8975  60.3636  -70.8500
-151.7653  60.4616  -64.3800
-151.2848  62.2368  -90.5200
-149.9823  60.3282  -50.6700
-153.6487  59.2538 -105.9700
-151.8306  61.6591  -96.1100
-152.2463  59.8511  -79.6900
-149.2630  63.6535 -110.3900
-152.1137  61.3349 -104.2300
-150.6358  63.1282 -135.1900
-153.1558  60.1920 -126.1700
-151.3916  61.3414  -69.4000
-153.4768  59.8599 -132.8500
-153.2389  60.0658 -119.8700
-153.0469  60.0202 -107.0800
-150.4973  61.9149  -49.8300
-151.8733  60.5023  -70.4400
-150.5471  63.2046 -140.1500
-149.4789  63.0069  -74.4300
-151.0830  62.5221  -94.3000
-151.5038  59.7814  -47.5200
-150.9043  63.0687 -141.5200
-149.7305  63.6757 -144.3400
-152.8978  60.1710 -101.0200
-153.1733  60.2527 -134.0000
-149.6353  61.2842  -35.2200
-149.5237  62.1055  -53.9500
-150.4262  63.2259 -135.3600
-150.4732  63.0903 -113.1900
-149.6702  62.9455  -83.6600
-150.7274  62.9854 -119.0100
-151.8172  59.0218  -43.5000
-150.7632  63.1363 -145.8100
-149.5963  62.1201  -54.4300
-149.7082  62.1276  -59.0400
-150.0976  63.1512 -109.8200
-152.7046  60.0206  -92.6000
-153.0600  60.1984 -116.1300
-153.4374  59.9131 -128.8200
-152.8697  60.2063 -105.2000
-146.1755  61.3790  -29.1800
-147.7349  61.3792  -28.9600
-152.7476  59.9669  -89.9800
-150.9241  61.6784  -55.8400
-153.2341  60.5566 -139.8800
-150.2941  63.2567 -120.5600
-151.7344  60.1083  -84.2700
-150.5479  63.0848 -121.3700
-152.5483  59.0203  -64.7900
-151.2739  61.5405  -64.0600
-152.7127  60.0422  -93.2100
-151.7684  61.1980  -79.7400
-152.0907  59.0058  -53.5000
-151.7485  60.4486  -67.3600
-150.7147  60.8603  -47.1500
-152.5263  59.3278  -61.9800
-151.5814  60.2891  -58.7700
-151.5404  61.4773  -73.8300
-150.8099  62.8519 -102.3200
-150.9282  61.6545  -55.9100
-150.3376  63.0213 -105.3900
-150.8533  61.6523  -59.8000
-149.7160  61.6562  -31.3400
-153.0300  59.1761  -72.8900
-154.5634  58.9587 -132.2700
-151.0167  62.5684  -92.6900
-153.4304  60.1758 -142.4400
-148.0932  64.0113 -107.1000
-153.4628  59.8374 -133.1200
-152.5447  59.9512  -98.1700
-152.4385  60.4013  -96.1600
-153.3879  59.7823 -115.5200
-153.4203  59.7739 -122.3000
-150.4646  62.8692  -95.9800
-152.9549  59.8417 -102.0800
-150.8612  61.7466  -52.1700
-153.5552  60.0364 -138.1200
-152.9338  58.5080  -70.2500
-150.7106  63.1115 -134.6700
-151.8592  60.8795  -91.6700
-151.0301  60.5651  -50.6000
-151.0964  62.4068  -93.4300
-152.3768  61.1866 -124.0200
-151.0280  61.2561  -56.2100
-152.8972  59.8868  -95.7600
-150.7207  60.4799  -39.7400
-153.0803  60.4797 -141.7500
-150.8683  61.4395  -55.0200
-150.6438  63.1564 -136.8600
-149.9268  61.4594  -35.4500
-151.9624  59.7093  -53.3100
-150.6540  63.1629 -139.1900
-151.4492  59.8643  -69.9000
-149.9444  61.4104  -44.9800
-150.1848  62.6823  -79.6900
-153.3982  59.7181 -111.4500
-153.6079  60.2972 -165.2100
-151.7846  60.8026  -75.3000
-152.6480  60.5092 -104.4700
-154.2402  58.1853  -62.7200
-147.7820  62.2072  -35.0400
-151.8294  60.2918  -64.2200
-151.9209  60.6191  -73.8300
-152.5138  61.0140 -130.2800
-152.6050  60.2254 -100.7900
-152.1169  61.9290 -116.8300
-149.7103  61.6936  -35.1700
-150.9644  62.2105  -79.1700
-149.9865  61.6465  -44.7600
-149.4376  61.9083  -41.0200
-152.5710  60.1376  -72.9900
-149.9456  61.3190  -47.6200
-149.6059  62.0472  -42.4800
-150.9759  63.0507 -139.4500
-152.1355  59.3267  -49.0700
-150.8208  63.0616 -137.5000
-150.8548  63.0989 -139.2900
-150.0216  63.1129  -99.8700
-152.9738  59.9367 -114.8800
-153.2392  59.5788 -102.7200
-153.2195  60.1975 -124.5700
-153.0468  59.3922  -74.1800
-152.0242  60.6239  -84.7600
-148.6425  63.3578  -95.1000
-150.3131  63.1899 -126.0400
-149.9527  61.4209  -45.2300
-152.7150  59.5688  -76.7800
-153.4072  58.8881  -72.7000
-152.7603  59.7523  -90.1400
-152.9366  60.2078 -109.5200
-153.5761  60.2774 -177.2500
-152.9657  60.1950 -110.9600
-153.2310  60.0044 -121.1900
-151.9496  59.8067  -63.2300
-152.9320  60.0599 -107.9800
-152.7566  60.1467  -93.0600
-150.6366  63.0911 -125.3200
-150.8588  63.0367 -136.5300
-152.3654  60.7563  -98.3800
-152.8991  59.0275  -71.3500
-152.8008  60.3047 -113.6100
-152.8195  60.0144 -102.4300
-152.4087  59.9823  -72.1400
-150.7915  61.1141  -54.9500
-151.6232  61.7051  -78.5000
-153.1808  59.4592 -104.5200
-151.8061  61.9457 -102.9000
-151.0956  62.5536  -90.1500
-152.4181  60.1784  -88.0000
-150.9588  61.4788  -60.0000
-154.9116  58.8443 -131.9700
-151.4625  59.9733  -62.3100
-150.2747  61.3345  -43.1500
-150.8634  63.0975 -140.0100
-150.7957  62.8624 -105.8800
-152.7251  59.9238  -95.8400
-146.1805  61.6056  -25.8300
-151.3053  60.2519  -54.0500
-150.7679  61.4513  -62.0700
-153.2353  59.8338 -115.6600
-150.9076  61.8851  -62.2500
-150.7402  63.1372 -138.4700
-153.8541  58.5886  -93.0200
-152.4861  59.2312  -59.8600
-151.2913  62.5549  -98.0000
-153.1909  60.0795 -114.5500
-152.9144  60.1487  -99.1200
-148.4040  63.7565 -111.3100
-150.9779  61.6535  -60.9900
-154.4533  58.9111 -118.5700
-151.7985  61.3297  -83.7700
-151.6946  60.3255  -56.3100
-151.0077  61.9074  -63.2900
-149.4596  63.9260 -147.4900
-151.0786  62.8679 -113.7600
-146.4375  61.6764  -35.6900
-152.1789  58.1239  -31.7200
-151.6633  60.0845  -75.9500
-152.1199  60.0084  -82.5300
-148.1199  62.2887  -28.8100
-152.9452  59.3968  -80.8800
-150.5970  63.0565 -126.3400
-150.9640  62.2239  -81.8000
-153.6517  59.2567  -98.3200
-151.6880  59.7978  -53.3800
-152.4993  60.4273  -97.6600
-149.5505  61.7517  -38.7700
-152.3820  59.8653  -76.7100
-150.5865  60.1712  -46.2600
-151.0718  61.0843  -62.3500
-148.7850  62.8837  -64.1200
-150.5338  63.0705 -126.3200
-151.2215  60.5624  -59.0900
-152.2397  60.2553  -79.2900
-151.6613  60.8752  -79.6200
-150.1405  60.9388  -36.9000
-150.3618  61.4439  -50.0200
-152.3384  59.0130  -53.0700
-150.2574  61.3093  -43.9900
-151.1047  61.1367  -59.5200
-151.7533  61.2533  -85.6800
-149.2413  61.8411  -31.4200
-151.0697  62.9821 -139.5500
-152.7009  59.3775  -73.1200
-151.7716  61.7382  -88.5700
-154.0662  59.1197 -117.9200
-152.7150  59.9851  -92.4000
-150.2629  61.3332  -45.9300
-150.8731  62.0034  -77.0700
-151.5006  61.9507  -82.6200
-151.8125  60.6087  -76.0300
-150.8925  61.3229  -56.3700
-148.8426  62.3790  -49.9400
-152.8824  60.1465 -102.3100
-146.3563  61.6030  -26.7000
-151.2454  61.3054  -63.0200
-152.5188  60.0667  -94.9100
-150.4441  63.1541 -117.3200
-149.3288  62.9833  -85.8400
-153.9682  59.4023 -120.9200
-150.9045  62.9478 -119.6100
-150.6200  61.9358  -50.8800
-153.1021  59.7351 -102.7500
-151.6882  61.5709  -78.9000
-152.9821  58.3314  -39.7200
-150.5163  62.8352  -91.2000
-148.9863  62.9295  -69.2900
-150.4830  62.7702  -90.8700
-151.5740  59.9886  -65.6600
-149.6054  63.1046  -94.2000
-147.4611  62.3529  -44.1100
-155.9814  58.4723 -145.9200
-150.9749  62.1337  -75.0600
-152.7549  59.9605  -98.4700
-153.0601  60.0624 -120.7400
-151.5683  60.5062  -61.3500
-146.9185  61.3864  -35.5700
-150.9040  61.3258  -57.5500
-150.6129  60.5245  -44.9900
-152.7611  60.3843 -119.5300
-150.9026  61.5885  -61.6000
-152.5914  60.0595  -94.0700
-150.7534  61.3184  -52.5400
-149.9320  60.9722  -29.3500
-150.8772  61.9438  -68.0700
-151.1031  62.8951 -122.7600
-150.5049  63.2333 -136.8000
-150.5049  63.2333 -136.8000
-153.2765  60.2284 -141.8500
-150.9286  62.9867 -123.4200
-150.8595  63.0739 -141.7900
-153.5006  59.7246 -131.0400
-148.8374  63.2873  -84.7700
-152.8960  59.9395 -101.8600
-150.9088  63.0135 -132.3400
-150.5012  61.7787  -44.8500
-150.8990  63.0013 -121.1700
-149.2063  63.3094 -102.0400
-150.5629  61.6134  -45.3000
-153.1307  60.1934 -119.5600
-152.6369  60.0961  -98.0400
-148.6155  62.9670  -69.1700
-151.1007  61.0528  -56.6600
-151.0380  62.5311  -98.2700
-150.5476  60.6750  -45.9100
-153.0366  60.1859 -111.4200
-150.8755  62.9619 -123.1200
-153.6679  59.7815 -134.0200
-148.1000  63.2482  -73.5300
-151.4866  59.9622  -64.7800
-148.2097  62.1794  -35.9300
-152.8507  60.1025  -98.0100
-153.1925  59.9074 -107.8300
-150.9044  63.0602 -135.0100
-153.0549  60.0312 -119.7700
-152.9879  60.0460 -112.4500
-153.0953  60.0378 -115.0800
-150.1620  62.8275  -82.5800
-150.5593  62.7965  -92.5900
-153.0696  60.0419 -113.7100
-152.5603  59.2767  -70.1800
-150.4152  60.6090  -40.8000
-151.4333  60.3634  -55.6300
-150.1253  61.8216  -38.8200
-149.4284  62.6409  -69.2400
-151.2029  62.3114  -93.2900
-151.9413  60.2084  -64.9400
-150.0067  62.1268  -54.8900
-150.0448  63.4845 -142.2400
-150.5013  63.1371 -125.0500
-149.0117  62.8743  -68.0800
-148.0035  62.1124  -40.6800
-152.3755  60.2977  -86.0900
-152.0875  59.1466  -50.2600
-151.1028  62.3659  -97.4300
-152.1968  59.7959  -73.4600
-150.9525  62.0172  -70.7000
-153.4441  59.9940 -139.1400
-148.1331  62.8133  -36.7600
-152.4380  59.2998  -62.9800
-151.0897  60.5874  -67.7200
-152.9771  60.1368 -105.1500
-152.6590  59.4106  -71.5400
-151.8737  61.7267  -98.0400
-150.3904  60.8924  -35.8800
-152.9285  60.0853 -106.8900
-152.6855  59.4788  -75.1300
-149.9722  61.8735  -42.5500
-152.3715  60.4176  -85.9200
-152.9643  60.0867 -106.2800
-148.8300  63.6488 -102.6800
-151.1102  62.7833  -99.5800
-152.7695  59.9566  -96.6100
-148.0175  61.5795  -32.5200
-150.1745  63.1358 -100.8400
-152.2247  60.7083  -86.1200
-153.5000  60.0185 -134.0700
-151.2984  60.1414  -62.2800
-149.0462  63.7293 -117.2400
-150.4366  61.6167  -52.6300
-152.5419  59.8757  -85.3600
-153.1054  60.2710 -139.9400
-147.1182  63.4498  -65.9900
-149.8594  62.0133  -44.9000
-150.5250  61.2443  -45.9900
-151.4249  60.9169  -61.6100
-152.4613  60.2276  -96.8900
-147.8054  62.1858  -36.9300
-147.7525  61.6885  -28.6200
-152.9000  60.2025  -96.3900
-150.4303  63.2704 -143.1500
-149.7215  61.7298  -46.4300
-152.1661  58.8790  -50.4800
-149.8381  61.9959  -48.0700
-151.2343  61.6976  -74.7700
-151.2214  61.6900  -73.2800
-146.9071  62.0323  -33.0000
-153.7922  59.8411 -150.8300
-152.4402  59.5327  -72.3800
-150.5341  63.1049 -121.8800
-151.1447  62.2357  -82.6400
-152.1191  60.0111  -64.5300
-153.0289  60.0859 -116.0000
-151.4761  61.1186  -67.1400
-152.6439  60.0084  -96.8100
-150.8812  62.9788 -131.2300
-149.5468  61.6849  -34.9900
-149.0994  63.1826  -93.2000
-151.0587  60.7849  -50.6400
-149.2142  62.9311  -72.5000
-150.2737  61.2092  -32.5000
-150.4140  63.0619 -112.5500
-150.1375  63.1860 -108.0300
-147.3954  61.8841  -33.2600
-149.8682  63.6030 -145.1700
-149.7717  61.6630  -51.0500
-150.8971  62.2566  -75.9700
-148.3803  63.0880  -77.3100
-150.5257  63.1269 -121.8700
-150.8917  62.3699  -80.7400
-149.7001  63.3211 -110.1800
-150.5731  62.8984 -108.1800
-151.3240  60.9638  -61.3200
-150.5263  61.8716  -50.1100
-148.1750  62.3289  -41.5600
-152.1716  61.5448 -120.8700
-150.3866  63.0745 -114.7700
-149.6514  62.1292  -56.7500
-149.7396  62.1400  -61.9000
-148.6768  62.7496  -54.1500
-150.3658  63.0923 -117.3300
-146.5308  61.5470  -29.7900
-153.3762  58.9402  -78.6100
-152.6896  60.0795 -102.4100
-150.5476  63.2299 -136.5400
-152.7094  59.9353  -94.5400
-150.8034  63.1065 -141.7000
-148.2690  62.0599  -34.7600
-152.8497  58.1886  -73.1800
-152.5282  59.8063  -80.0600
-153.2437  60.1306 -138.1000
-153.7609  60.2174 -183.6900
-148.3926  63.8169 -103.4700
-149.7056  61.7705  -45.8200
-151.0396  62.1996  -90.0700
-151.8200  60.5194  -72.6000
-151.4218  60.1934  -45.0400
-152.4678  59.9994  -86.2300
-152.1621  61.2434 -104.8000
-151.0412  60.7121  -48.3900
-152.7840  59.9520  -96.2900
-149.5901  63.3635 -110.6300
-149.7295  62.4641  -76.5600
-151.1340  62.5532  -94.6900
-153.3866  58.3497  -71.0900
-154.5884  58.9952 -127.3100
-149.4375  62.8982  -83.4600
-152.3932  60.0887  -93.8700
-153.1045  60.1799 -116.8800
-150.9169  61.1930  -56.3900
-150.5486  61.7736  -52.9700
-151.2358  61.0873  -60.1700
-150.4497  63.1433 -127.9300
-151.4078  59.7470  -50.2800
-150.7945  61.6600  -56.0000
-150.3606  63.2078 -130.1800
-153.6811  60.0679 -159.4800
-153.5426  59.8504 -119.4000
-150.2624  60.7076  -36.8500
-152.8923  60.1140 -105.7600
-150.8969  63.0369 -136.2100
-153.8725  59.3560 -122.3200
-150.3939  62.0760  -57.5600
-152.2390  59.0282  -66.7700
-150.0116  62.9539  -92.2900
-152.4296  59.1424  -59.5300
-152.2721  60.3413  -92.3300
-152.9041  59.3564  -77.1700
-152.6373  60.0568  -99.2900
-150.4988  62.8100  -93.6900
-152.4531  59.2750  -60.9600
-149.5536  61.9480  -36.3600
-151.8904  59.8889  -72.9500
-153.3580  59.9751 -144.5600
-152.2479  59.7999  -65.8600
-151.2551  62.3939  -98.6300
-150.4699  63.1877 -132.0300
-150.8072  62.9289 -112.8900
-152.9026  60.1315 -109.9000
-151.4860  61.6753  -70.4900
-150.9773  61.4392  -65.0700
-152.2242  60.7106  -87.2600
-150.0862  63.1544  -91.9300
-152.4085  59.5535  -66.2100
-152.6530  60.0089  -92.4000
-150.7006  60.8697  -38.9300
-151.5941  61.4532  -88.6300
-148.5976  62.9762  -72.2600
-150.6255  62.7232  -92.4700
-150.2439  62.0747  -55.4100
-150.4100  63.0936 -116.3700
-147.4463  63.3443  -62.4900
-150.3752  61.4870  -49.1900
-150.6661  61.8724  -54.7200
-150.7880  61.7569  -60.0600
-151.1477  60.7042  -50.8000
-149.0576  63.6528 -117.4400
-150.6548  62.9875 -115.4300
-150.4093  63.2277 -131.0100
-150.4575  63.1445 -124.3500
-149.0840  61.0181  -35.1000
-152.8034  60.1346  -95.7300
-147.7900  62.1846  -34.6300
-150.8507  62.0889  -79.4300
-152.9258  60.0801 -106.5000
-153.2939  59.3858 -106.9200
-150.0685  61.6661  -37.9100
-152.3489  59.9229  -95.4500
-149.6682  62.8376  -79.7700
-152.9608  60.3991 -135.4100
-153.8269  59.2536 -118.4600
-151.3115  61.9103  -79.8600
-151.3354  60.0282  -52.4900
-149.6017  62.7895  -77.8700
-150.5215  63.1935 -138.4700
-152.6067  60.1654  -99.1200
-153.2550  60.4274 -141.0800
-151.1390  62.5359  -99.0900
-151.0491  61.7306  -61.6100
-152.9463  60.4385 -127.6500
-152.4005  59.9045  -92.7100
-152.8542  60.1751 -104.4100
-153.3471  60.6553 -164.0300
-151.4893  62.4587 -103.4100
-151.2244  62.6240 -100.4200
-153.3494  59.8709 -118.9800
-152.9671  59.4085  -85.0500
-153.7996  58.9737  -90.1100
-149.5292  63.5386 -113.5700
-149.4208  62.8487  -89.8400
-151.6591  62.3816 -105.4800
-151.1762  62.8322 -118.8900
-150.9419  60.3200  -53.1500
-150.9450  60.3285  -54.9600
-152.1169  60.4365  -85.9400
-152.6859  59.7585  -97.0400
-151.3385  60.1187  -57.2800
-151.0178  62.2789  -79.4000
-151.1317  62.0192  -67.2500
-152.3665  59.9387  -95.5900
-150.4057  60.7167  -42.0600
-153.3994  59.8084 -123.3400
-153.4737  59.8635 -136.1500
-150.9930  60.2461  -61.5300
-151.6956  61.1952  -79.7400
-151.3146  59.2972  -57.1200
-147.3330  63.3456  -64.0300
-151.2684  62.1215  -86.4600
-150.3962  63.1348 -124.8700
-151.2675  61.6821  -69.5100
-152.2037  59.8011  -88.1200
-152.1132  61.5400 -106.3500
-153.4628  59.8186 -126.5700
-146.6133  61.2870  -37.4900
-152.7211  60.2566 -103.4000
-152.2820  61.1784 -111.2500
-151.1895  62.4928 -100.6200
-149.7579  61.6309  -35.3200
-151.0029  62.2282 -100.3100
-151.0812  62.3067  -86.9300
-153.4971  59.7092 -120.0300
-149.8095  62.6495  -72.1400
-151.2191  60.3245  -50.0400
-152.2907  61.1593 -113.0600
-152.5859  60.3836  -98.9000
-151.2266  62.9022 -117.2800
-149.7934  61.7243  -49.2600
-152.3636  60.4640  -94.6100
-152.3487  59.6025  -69.5200
-146.8642  61.3296  -39.3700
-150.9117  62.6993  -97.1400
-151.2735  61.3855  -63.9000
-151.5703  60.0190  -75.1000
-150.8873  62.9291 -114.3600
-151.8038  61.3540  -94.0800
-153.1299  60.1512 -117.6700
-151.5320  61.0903  -70.5500
-152.5618  60.0749  -91.7300
-149.7663  63.1384  -94.2000
-153.2276  60.1828 -116.5000
-150.9004  61.3067  -55.9600
-150.6185  62.8927 -116.7700
-150.6812  61.8441  -55.1900
-149.3149  61.3249  -29.2500
-151.3239  62.1773  -99.4300
-150.5112  62.7872  -89.3400
-150.7355  59.7590  -48.7700
-150.8584  63.0850 -135.3000
-152.0174  60.8949  -86.9800
-150.7948  63.0748 -127.5900
-151.1620  62.1719  -94.6600
-150.7722  62.9222 -113.2400
-151.4123  60.7791  -64.1000
-150.8460  63.0175 -124.1800
-150.7440  61.5709  -51.8000
-150.4352  63.2829 -138.5400
-149.8359  61.6845  -35.4200
-152.7148  58.9843  -60.6300
-149.0123  62.9232  -69.5000
-152.3031  59.8760  -81.6300
-150.5537  60.2619  -41.7600
-150.5512  60.2648  -41.4900
-150.7805  61.6883  -55.6800
-152.7269  60.1931  -98.0500
-152.6427  58.6254  -73.8400
-150.9422  61.4700  -57.9100
-149.5620  63.3216 -103.3800
-152.6651  59.4848  -73.2200
-150.4015  63.0360 -107.4100
-149.8443  62.0636  -49.6400
-149.4938  62.0148  -39.0100
-149.9951  61.4858  -33.8200
-149.3901  62.6673  -73.0200
-149.6714  61.6518  -31.3100
-152.0428  60.6916  -81.6000
-153.1560  59.9396 -109.4800
-150.5038  61.9584  -54.6400
-150.5073  62.8148  -89.8600
-149.7241  61.7800  -32.9500
-154.8060  58.7917 -131.5800
-151.4361  60.0983  -64.4200
-152.8132  59.6387  -90.3400
-150.0301  63.1807 -101.0500
-150.8062  60.4250  -44.2900
-152.7239  59.8632  -85.8900
-152.0283  61.1372  -91.8200
-151.1260  60.8590  -57.5400
-151.1752  61.1583  -59.9800
-150.3999  63.2483 -131.6500
-150.8784  61.6283  -63.1100
-151.2305  60.7410  -52.8100
-152.0840  59.1815  -47.2300
-149.9929  61.7211  -40.6300
-152.8604  60.0970 -109.2200
-151.2404  61.4775  -64.5400
-153.2980  60.0221 -125.3800
-151.4339  61.5614  -64.2100
-151.0063  61.3832  -64.3400
