"Date" "Time" "Latitude" "Longitude" "Depth" "Magnitude" "MagType" "NbStations" "Gap" "Distance" "RMS" "Source" "EventID"
"1998/11/14" "15:03:12.07" "-14.9460" "167.3670" "115.10" "6.00" "Me" "247" "" "" "1.01" "NEI" "1998111410"
"1998/11/18" "15:48:40.82" "-3.3150" "130.7660" "33.00" "6.00" "Mw" "67" "" "" "1.05" "NEI" "1998111810"
"1998/12/14" "16:25:24.98" "-38.2140" "-71.0330" "138.40" "6.00" "Mw" "188" "" "" "0.96" "NEI" "1998121420"
"1998/12/14" "19:35:26.75" "-15.0570" "167.3130" "139.90" "6.00" "Mw" "185" "" "" "0.92" "NEI" "1998121420"
"1998/12/16" "00:18:45.00" "31.2870" "131.2860" "41.60" "6.00" "Mw" "229" "" "" "0.86" "NEI" "1998121620"
"1999/01/05" "08:32:46.81" "-18.5020" "-174.0670" "33.00" "6.00" "Mw" "143" "" "" "1.05" "NEI" "1999010510"
"1999/01/12" "08:49:20.75" "-5.4210" "151.6810" "42.60" "6.00" "Me" "205" "" "" "0.93" "NEI" "1999011210"
"1999/02/06" "17:45:24.47" "19.2000" "121.2650" "33.00" "6.00" "Mw" "153" "" "" "0.89" "NEI" "1999020610"
"1999/02/11" "14:08:51.68" "34.2590" "69.3640" "33.00" "6.00" "Mw" "124" "" "" "1.30" "NEI" "1999021110"
"1999/02/14" "21:12:24.58" "-15.5070" "167.9960" "10.00" "6.00" "Me" "237" "" "" "0.96" "NEI" "1999021410"
"1999/02/25" "18:58:29.40" "51.6040" "104.8640" "10.00" "6.00" "Me" "317" "" "" "0.99" "NEI" "1999022510"
"1999/03/05" "03:35:14.71" "-34.6730" "-69.6000" "10.00" "6.00" "Mw" "103" "" "" "1.03" "NEI" "1999030510"
"1999/03/21" "16:16:02.20" "55.8960" "110.2140" "10.00" "6.00" "Mw" "311" "" "" "0.88" "NEI" "1999032110"
"1999/04/03" "10:10:30.70" "13.1730" "-87.6340" "38.40" "6.00" "Mw" "266" "" "" "0.90" "NEI" "1999040340"
"1999/04/11" "16:50:39.16" "-6.0000" "148.4950" "58.30" "6.00" "Me" "131" "" "" "0.98" "NEI" "1999041140"
"1999/04/26" "18:17:26.22" "-1.6480" "-77.7830" "172.60" "6.00" "Me" "435" "" "" "0.74" "NEI" "1999042640"
"1999/05/11" "01:00:40.92" "-36.1020" "-110.6400" "10.00" "6.00" "Mw" "68" "" "" "0.81" "NEI" "1999051140"
"1999/06/26" "22:05:28.93" "-17.9560" "-178.1870" "590.40" "6.00" "Mw" "340" "" "" "0.90" "NEI" "1999062640"
"1999/07/02" "11:45:31.29" "49.3710" "-129.2040" "10.00" "6.00" "Mw" "223" "" "" "1.03" "NEI" "1999070240"
"1999/07/18" "10:34:03.22" "-22.5460" "179.4120" "590.90" "6.00" "Mw" "309" "" "" "0.88" "NEI" "1999071840"
"1999/08/29" "00:46:13.46" "3.1030" "65.8550" "10.00" "6.00" "Me" "286" "" "" "1.06" "NEI" "1999082940"
"1999/09/07" "11:56:49.38" "38.1190" "23.6050" "10.00" "6.00" "Me" "416" "" "" "1.12" "NEI" "1999090740"
"1999/09/10" "19:37:44.81" "-32.8310" "-178.2700" "33.00" "6.00" "Mw" "82" "" "" "1.19" "NEI" "1999091040"
"1999/09/18" "21:28:33.17" "51.2070" "157.5560" "60.00" "6.00" "Me" "485" "" "" "0.89" "NEI" "1999091840"
"1999/09/29" "18:01:31.83" "-30.7380" "-71.9930" "33.00" "6.00" "Mw" "201" "" "" "0.83" "NEI" "1999092940"
"1999/11/18" "14:27:42.82" "0.5230" "126.0660" "33.00" "6.00" "Mw" "202" "" "" "1.02" "NEI" "1999111820"
"1999/11/21" "03:51:14.45" "-21.7500" "-68.7800" "101.20" "6.00" "Mw" "327" "" "" "0.98" "NEI" "1999112120"
"1999/12/16" "14:17:54.76" "-50.1490" "138.9890" "10.00" "6.00" "Mw" "76" "" "" "1.31" "NEI" "1999121640"
"1999/12/17" "00:27:28.87" "-50.2600" "139.4230" "10.00" "6.00" "Mw" "108" "" "" "1.11" "NEI" "1999121740"
"1999/12/19" "00:48:36.99" "12.8700" "144.5710" "50.90" "6.00" "Me" "298" "" "" "0.93" "NEI" "1999121940"
"1999/12/22" "13:32:37.56" "-10.8850" "165.4570" "33.00" "6.00" "Me" "160" "" "" "0.96" "NEI" "1999122240"
"2000/01/01" "05:58:19.78" "-60.7220" "153.6700" "10.00" "6.00" "Mw" "87" "" "" "1.05" "NEI" "2000010140"
"2000/01/15" "12:49:45.07" "-21.2160" "-179.2550" "632.80" "6.00" "Mw" "371" "" "" "1.00" "NEI" "2000011540"
"2000/01/19" "07:09:33.58" "36.3720" "70.3790" "206.90" "6.00" "Me" "461" "" "" "0.91" "NEI" "2000011940"
"2000/01/28" "16:39:24.28" "26.0760" "124.4960" "193.90" "6.00" "Me" "489" "" "" "0.90" "NEI" "2000012840"
"2000/02/13" "02:57:08.72" "42.8530" "131.5720" "513.60" "6.00" "Mw" "487" "" "" "0.80" "NEI" "2000021340"
"2000/02/28" "22:15:20.12" "-17.5880" "-178.9840" "538.00" "6.00" "Mw" "188" "" "" "1.07" "NEI" "2000022840"
"2000/02/29" "04:35:04.20" "-50.0660" "-114.2010" "10.00" "6.00" "Mw" "55" "" "" "0.94" "NEI" "2000022940"
"2000/02/29" "22:44:58.03" "-18.1580" "169.0140" "33.00" "6.00" "Mw" "153" "" "" "1.19" "NEI" "2000022940"
"2000/04/18" "17:28:12.39" "-20.6640" "-176.4690" "220.70" "6.00" "Me" "388" "" "" "0.91" "NEI" "2000041840"
"2000/04/21" "04:35:17.69" "51.4220" "-178.1370" "33.00" "6.00" "Mb" "506" "" "" "0.92" "NEI" "2000042140"
"2000/05/02" "15:03:36.80" "17.4390" "147.5160" "55.00" "6.00" "Me" "247" "" "" "1.05" "NEI" "2000050240"
"2000/05/21" "19:58:47.41" "71.1900" "-8.2630" "10.00" "6.00" "Mw" "426" "" "" "0.95" "NEI" "2000052140"
"2000/05/26" "00:30:04.87" "11.3590" "139.2450" "33.00" "6.00" "Me" "180" "" "" "1.38" "NEI" "2000052640"
"2000/06/04" "17:52:15.99" "28.7230" "65.3830" "33.00" "6.00" "Mb" "331" "" "" "1.23" "NEI" "2000060440"
"2000/06/06" "02:41:49.80" "40.6930" "32.9920" "10.00" "6.00" "Mw" "418" "" "" "1.04" "NEI" "2000060640"
"2000/06/09" "08:00:24.15" "-5.5490" "102.6790" "33.00" "6.00" "Me" "237" "" "" "1.39" "NEI" "2000060940"
"2000/06/14" "23:01:14.55" "-17.9020" "176.2120" "33.00" "6.00" "Mw" "113" "" "" "1.04" "NEI" "2000061440"
"2000/06/25" "06:34:42.88" "31.1830" "131.2060" "10.00" "6.00" "Me" "282" "" "" "1.00" "NEI" "2000062540"
"2000/07/20" "18:39:18.82" "36.5100" "140.9830" "47.10" "6.00" "Mw" "480" "" "" "0.68" "NEI" "2000072040"
"2000/08/12" "10:26:15.86" "-3.0720" "136.1120" "33.00" "6.00" "Mw" "196" "" "" "0.89" "NEI" "2000081240"
"2000/08/14" "22:11:16.11" "-9.3770" "153.8540" "10.00" "6.00" "Mw" "198" "" "" "0.87" "NEI" "2000081440"
"2000/08/28" "19:29:24.57" "-4.1630" "127.3110" "33.00" "6.00" "Mb" "271" "" "" "1.00" "NEI" "2000082840"
"2000/09/01" "11:56:51.83" "1.4380" "96.5910" "33.00" "6.00" "Me" "194" "" "" "1.02" "NEI" "2000090140"
"2000/09/02" "17:02:19.55" "-20.0730" "-179.1350" "687.60" "6.00" "Mw" "427" "" "" "0.86" "NEI" "2000090240"
"2000/09/12" "16:27:24.58" "-5.4350" "101.8230" "33.00" "6.00" "Me" "232" "" "" "1.09" "NEI" "2000091240"
"2000/10/21" "11:35:59.13" "-47.3470" "-12.4030" "10.00" "6.00" "Mw" "63" "" "" "1.24" "NEI" "2000102140"
"2000/10/25" "05:26:38.89" "-34.6050" "-109.6480" "10.00" "6.00" "Mw" "178" "" "" "0.97" "NEI" "2000102540"
"2000/10/30" "12:01:30.76" "-9.7080" "119.0750" "33.00" "6.00" "Mw" "148" "" "" "1.08" "NEI" "2000103040"
"2000/11/13" "15:57:21.61" "42.4890" "144.7650" "33.00" "6.00" "Me" "450" "" "" "0.80" "NEI" "2000111340"
"2000/11/16" "05:21:22.41" "-5.0690" "153.2380" "33.00" "6.00" "Mb" "117" "" "" "1.04" "NEI" "2000111640"
"2000/11/19" "02:45:27.57" "-5.1330" "151.6550" "57.80" "6.00" "Me" "338" "" "" "0.91" "NEI" "2000111940"
"2000/12/15" "16:44:47.66" "38.4570" "31.3510" "10.00" "6.00" "Mw" "174" "" "" "1.24" "NEI" "2000121540"
"2000/12/21" "02:41:23.13" "-5.3540" "154.1330" "386.70" "6.00" "Mw" "247" "" "" "0.81" "NEI" "2000122140"
"2000/12/23" "07:13:24.30" "-7.8730" "135.8160" "61.70" "6.00" "Mw" "129" "" "" "0.89" "NEI" "2000122340"
"2001/01/02" "23:17:41.97" "-11.1600" "162.4400" "33.00" "6.00" "Mw" "34" "" "" "1.12" "NEI" "2001010240"
"2001/01/11" "00:04:03.00" "48.8900" "-129.3100" "10.00" "6.00" "Mw" "341" "" "" "0.00" "PGC" "2001011140"
"2001/01/16" "13:25:01.08" "-3.9570" "101.7460" "33.00" "6.00" "Mb" "330" "" "" "0.86" "NEI" "2001011640"
"2001/01/19" "01:12:52.08" "15.4020" "-92.7180" "93.20" "6.00" "Mw" "357" "" "" "1.14" "NEI" "2001011940"
"2001/01/19" "09:04:34.56" "-58.1610" "-9.4720" "33.00" "6.00" "Mw" "37" "" "" "1.34" "NEI" "2001011940"
"2001/02/01" "18:19:30.39" "51.4370" "-177.7970" "33.00" "6.00" "Mw" "434" "" "" "0.88" "NEI" "2001020140"
"2001/02/18" "13:04:53.42" "-47.4560" "32.3860" "10.00" "6.00" "Mw" "178" "" "" "1.12" "NEI" "2001021840"
"2001/03/07" "18:10:58.65" "-6.8100" "-12.9110" "10.00" "6.00" "Mw" "162" "" "" "0.98" "NEI" "2001030740"
"2001/03/14" "18:56:18.88" "0.4510" "121.8920" "109.40" "6.00" "Mw" "313" "" "" "0.83" "NEI" "2001031440"
"2001/03/15" "01:22:43.37" "8.6560" "94.0130" "33.00" "6.00" "Mw" "324" "" "" "1.04" "NEI" "2001031540"
"2001/03/15" "13:02:42.11" "-32.3210" "-71.4920" "37.00" "6.00" "Mw" "297" "" "" "0.90" "NEI" "2001031540"
"2001/03/23" "11:30:10.52" "44.0710" "148.0540" "33.00" "6.00" "Mw" "480" "" "" "0.81" "NEI" "2001032340"
"2001/04/14" "23:27:26.66" "30.0920" "141.7680" "10.00" "6.00" "Mw" "358" "" "" "1.17" "NEI" "2001041440"
"2001/04/19" "03:13:25.58" "-7.4550" "155.8930" "12.00" "6.00" "Mw" "255" "" "" "0.88" "NEI" "2001041940"
"2001/04/26" "17:48:57.47" "43.0970" "145.9230" "86.00" "6.00" "Mw" "490" "" "" "0.81" "NEI" "2001042640"
"2001/05/19" "17:36:25.59" "-19.9030" "-177.5150" "368.70" "6.00" "Mw" "364" "" "" "1.05" "NEI" "2001051940"
"2001/05/28" "08:37:05.11" "-6.6090" "132.3460" "33.00" "6.00" "Mw" "254" "" "" "0.96" "NEI" "2001052840"
"2001/06/05" "15:13:58.15" "-6.8150" "146.4100" "10.00" "6.00" "Mw" "214" "" "" "0.90" "NEI" "2001060540"
"2001/06/15" "06:17:45.33" "18.8330" "146.9830" "33.00" "6.00" "Mw" "190" "" "" "0.92" "NEI" "2001061540"
"2001/06/15" "16:19:07.61" "13.9030" "51.6790" "10.00" "6.00" "Mw" "265" "" "" "1.38" "NEI" "2001061540"
"2001/06/16" "02:13:38.18" "-14.8890" "-173.3390" "10.00" "6.00" "Mw" "223" "" "" "0.94" "NEI" "2001061640"
"2001/06/19" "09:32:24.71" "-22.7390" "-67.8770" "146.60" "6.00" "Mw" "243" "" "" "0.94" "NEI" "2001061940"
"2001/06/24" "13:18:51.71" "44.1890" "148.5100" "33.00" "6.00" "Mw" "460" "" "" "0.79" "NEI" "2001062441"
"2001/07/22" "18:15:09.01" "-5.1470" "132.3380" "33.00" "6.00" "Mw" "199" "" "" "0.90" "NEI" "2001072240"
"2001/09/14" "04:45:08.00" "48.6900" "-128.7100" "10.00" "6.00" "Mw" "391" "" "" "0.00" "PGC" "2001091440"
"2001/09/15" "15:04:34.08" "-22.3930" "-175.0100" "10.00" "6.00" "Mw" "179" "" "" "1.08" "NEI" "2001091540"
"2001/09/18" "02:19:30.79" "-7.5060" "127.7390" "131.80" "6.00" "Mw" "207" "" "" "0.94" "NEI" "2001091840"
"2001/10/13" "16:27:00.07" "0.8390" "125.9800" "33.00" "6.00" "Mw" "151" "" "" "1.11" "NEI" "2001101340"
"2001/10/17" "11:29:09.92" "19.3540" "-64.9320" "33.00" "6.00" "Mw" "215" "" "" "0.87" "NEI" "2001101740"
"2001/11/13" "10:43:02.30" "53.6270" "170.5510" "33.00" "6.00" "ML" "307" "" "" "" "AK" ""
"2001/11/13" "10:43:23.08" "53.6270" "170.5510" "33.00" "6.00" "Mw" "307" "" "" "1.13" "NEI" "2001111340"
"2001/11/27" "00:53:46.19" "-33.2280" "-178.5730" "10.00" "6.00" "Mw" "91" "" "" "1.22" "NEI" "2001112740"
"2001/12/02" "02:47:56.26" "-12.7380" "166.6640" "100.50" "6.00" "Mw" "243" "" "" "0.96" "NEI" "2001120240"
"2001/12/22" "00:40:04.33" "-10.9100" "165.8630" "74.20" "6.00" "Mw" "233" "" "" "1.01" "NEI" "2001122240"
"2001/12/28" "22:09:28.01" "-8.3570" "-74.2200" "160.60" "6.00" "Mw" "396" "" "" "0.86" "NEI" "2001122840"
"2002/01/01" "10:39:06.82" "-55.2140" "-129.0000" "10.00" "6.00" "Mw" "78" "" "" "1.07" "NEI" "2002010140"
"2002/01/15" "04:47:59.85" "-17.3340" "167.7220" "10.00" "6.00" "Mw" "173" "" "" "1.09" "NEI" "2002011540"
"2002/01/30" "12:58:19.22" "-6.2520" "150.8870" "33.00" "6.00" "Mw" "371" "" "" "0.82" "NEI" "2002013040"
"2002/02/03" "09:26:43.35" "38.6320" "30.9020" "10.00" "6.00" "Mw" "450" "" "" "0.91" "NEI" "2002020340"
"2002/02/15" "01:46:37.85" "-36.2310" "-100.3010" "10.00" "6.00" "Mw" "124" "" "" "1.20" "NEI" "2002021540"
"2002/03/08" "18:27:53.19" "5.8710" "124.2740" "23.30" "6.00" "Mw" "166" "" "" "0.89" "NEI" "2002030840"
"2002/03/09" "12:27:11.22" "-56.0190" "-27.3320" "118.40" "6.00" "Mw" "168" "" "" "0.85" "NEI" "2002030940"
"2002/03/17" "19:33:33.78" "-45.2210" "35.1050" "10.00" "6.00" "Mw" "71" "" "" "1.24" "NEI" "2002031740"
"2002/04/20" "15:59:57.86" "-16.3820" "173.2590" "33.00" "6.00" "Mw" "368" "" "" "0.96" "NEI" "2002042040"
"2002/05/23" "15:52:15.28" "-30.7490" "-71.1970" "52.10" "6.00" "Mw" "234" "" "" "0.95" "NEI" "2002052340"
"2002/05/28" "04:04:22.53" "-28.9370" "-66.7970" "22.20" "6.00" "Mw" "354" "" "" "0.98" "NEI" "2002052840"
"2002/06/17" "13:25:56.38" "-4.6510" "-105.3790" "10.00" "6.00" "Mw" "132" "" "" "1.21" "NEI" "2002061740"
"2002/06/21" "00:05:44.85" "-4.4950" "146.7680" "33.00" "6.00" "Mw" "331" "" "" "0.76" "NEI" "2002062140"
"2002/06/27" "07:16:10.37" "-13.2750" "167.0510" "186.70" "6.00" "Mw" "358" "" "" "1.10" "NEI" "2002062740"
"2002/08/04" "15:16:26.99" "-35.4570" "-16.2380" "10.00" "6.00" "Mw" "149" "" "" "1.35" "NEI" "2002080440"
"2002/08/07" "23:59:14.54" "7.8510" "-82.8950" "10.00" "6.00" "Mw" "413" "" "" "1.17" "NEI" "2002080740"
"2002/08/12" "02:59:24.02" "-19.5060" "169.0360" "112.20" "6.00" "Mw" "326" "" "" "0.97" "NEI" "2002081240"
"2002/09/01" "17:14:59.89" "14.2840" "51.9450" "10.00" "6.00" "Mw" "242" "" "" "1.25" "NEI" "2002090140"
"2002/09/06" "01:21:28.60" "38.3810" "13.7010" "5.00" "6.00" "Mw" "528" "" "" "0.00" "ROM" "2002090640"
"2002/09/07" "08:14:19.65" "-20.2750" "-176.0360" "209.90" "6.00" "Mw" "319" "" "" "0.86" "NEI" "2002090740"
"2002/09/08" "13:15:55.72" "-22.8360" "178.9330" "618.80" "6.00" "Mw" "251" "" "" "1.05" "NEI" "2002090840"
"2002/09/17" "11:20:23.39" "-3.2840" "142.7690" "10.00" "6.00" "Mw" "279" "" "" "0.86" "NEI" "2002091740"
"2002/09/20" "13:33:41.62" "-1.7430" "134.0130" "10.00" "6.00" "Mw" "164" "" "" "1.05" "NEI" "2002092040"
"2002/10/03" "19:05:10.67" "-7.5260" "115.6630" "315.80" "6.00" "Mw" "359" "" "" "0.89" "NEI" "2002100340"
"2002/10/08" "01:23:58.80" "-42.0390" "88.3790" "10.00" "6.00" "Mw" "53" "" "" "1.03" "NEI" "2002100840"
"2002/10/10" "12:29:35.18" "-1.4010" "133.9340" "10.00" "6.00" "Mb" "149" "" "" "1.13" "NEI" "2002101040"
"2002/10/10" "21:19:58.51" "-1.4780" "134.1110" "10.00" "6.00" "Mw" "198" "" "" "0.90" "NEI" "2002101041"
"2002/10/16" "14:13:12.74" "-15.6760" "-173.0480" "33.00" "6.00" "Mw" "256" "" "" "0.99" "NEI" "2002101640"
"2002/10/19" "00:43:56.43" "-3.6670" "140.3120" "33.00" "6.00" "Mw" "133" "" "" "1.08" "NEI" "2002101940"
"2002/11/09" "00:14:18.08" "13.7430" "-91.1870" "33.00" "6.00" "Mw" "274" "" "" "1.06" "NEI" "2002110940"
"2002/12/10" "01:28:33.67" "-50.0280" "-114.1210" "10.00" "6.00" "Mw" "71" "" "" "1.07" "NEI" "2002121040"
"2002/12/23" "13:46:11.36" "16.9570" "-85.5780" "33.00" "6.00" "Mw" "288" "" "" "0.91" "NEI" "2002122340"
"2003/01/06" "23:43:50.84" "15.6510" "119.6580" "10.00" "6.00" "Mw" "148" "" "" "1.03" "NEI" "2003010640"
"2003/01/09" "02:50:45.79" "-19.6640" "-176.2950" "10.00" "6.00" "Mw" "118" "" "" "1.11" "NEI" "2003010940"
"2003/03/01" "06:12:47.40" "-1.6990" "134.3130" "28.10" "6.00" "Mw" "147" "" "" "1.18" "NEI" "2003030140"
"2003/03/09" "10:36:23.03" "-6.8200" "130.9850" "45.90" "6.00" "Mw" "288" "" "" "0.88" "NEI" "2003030940"
"2003/04/27" "22:57:44.84" "-8.1950" "-71.5920" "559.90" "6.00" "Mw" "539" "" "" "0.83" "NEI" "2003042740"
"2003/04/29" "13:53:17.30" "43.7060" "147.8050" "62.50" "6.00" "Mw" "612" "" "" "0.78" "NEI" "2003042940"
"2003/05/04" "14:54:00.32" "-11.2870" "166.3140" "33.00" "6.00" "Mw" "114" "" "" "1.34" "NEI" "2003050440"
"2003/05/14" "07:40:36.10" "-8.0600" "107.3150" "79.10" "6.00" "Mw" "172" "" "" "1.17" "NEI" "2003051440"
"2003/05/19" "10:43:22.68" "-18.0440" "-178.6700" "563.80" "6.00" "Mw" "416" "" "" "0.83" "NEI" "2003051940"
"2003/06/03" "23:58:02.74" "-17.3600" "-72.8070" "33.00" "6.00" "Mw" "303" "" "" "1.04" "NEI" "2003060341"
"2003/06/10" "08:40:30.83" "23.5200" "121.6280" "44.50" "6.00" "Mw" "429" "" "" "0.92" "NEI" "2003061040"
"2003/06/26" "14:11:44.59" "12.2530" "123.8500" "10.00" "6.00" "Mw" "94" "" "" "1.15" "NEI" "2003062640"
"2003/07/01" "05:52:25.92" "4.5290" "122.5110" "635.40" "6.00" "Mw" "365" "" "" "1.02" "NEI" "2003070140"
"2003/07/01" "17:00:22.82" "12.8030" "124.8980" "33.00" "6.00" "Mw" "263" "" "" "1.09" "NEI" "2003070140"
"2003/07/03" "06:21:50.37" "-21.2780" "-174.5220" "10.00" "6.00" "Mw" "163" "" "" "0.94" "NEI" "2003070340"
"2003/07/12" "23:01:38.00" "54.6500" "-134.4700" "20.00" "6.00" "Mw" "493" "" "" "0.00" "PGC" "2003071240"
"2003/07/17" "19:57:13.77" "18.5070" "-107.1290" "10.00" "6.00" "Mw" "150" "" "" "1.04" "NEI" "2003071740"
"2003/07/21" "15:16:31.93" "25.9750" "101.2900" "10.00" "6.00" "Mw" "316" "" "" "1.15" "NEI" "2003072140"
"2003/07/22" "04:21:40.77" "-15.4160" "166.1420" "33.00" "6.00" "Mw" "334" "" "" "1.03" "NEI" "2003072240"
"2003/07/27" "11:41:27.05" "-20.1340" "-65.1850" "345.30" "6.00" "Mw" "504" "" "" "1.01" "NEI" "2003072740"
"2003/08/11" "00:19:09.28" "1.1420" "128.1520" "10.00" "6.00" "Mw" "185" "" "" "1.11" "NEI" "2003081140"
"2003/08/11" "13:40:19.85" "-56.9060" "147.6110" "10.00" "6.00" "Mw" "124" "" "" "1.20" "NEI" "2003081140"
"2003/08/11" "21:22:30.42" "12.1240" "93.5300" "100.20" "6.00" "Mw" "533" "" "" "0.94" "NEI" "2003081140"
"2003/08/25" "06:28:35.18" "14.0340" "-91.0690" "100.00" "6.00" "Mw" "490" "" "" "0.95" "NEI" "2003082540"
"2003/08/28" "06:38:11.63" "-7.3240" "126.0510" "409.20" "6.00" "Mw" "325" "" "" "0.86" "NEI" "2003082840"
"2003/08/30" "00:05:39.22" "-14.7960" "167.2380" "137.00" "6.00" "Mw" "246" "" "" "0.96" "NEI" "2003083040"
"2003/09/11" "21:58:25.55" "-8.2050" "156.1590" "10.00" "6.00" "Mw" "163" "" "" "1.10" "NEI" "2003091140"
"2003/09/12" "06:55:55.80" "-5.2730" "151.5020" "50.40" "6.00" "Mw" "495" "" "" "0.87" "NEI" "2003091240"
"2003/09/21" "23:15:12.11" "-1.0070" "-14.0590" "10.00" "6.00" "Mw" "235" "" "" "1.31" "NEI" "2003092141"
"2003/09/26" "20:38:22.10" "41.9880" "144.5760" "33.00" "6.00" "Mw" "538" "" "" "0.82" "NEI" "2003092641"
"2003/09/30" "08:01:33.11" "-60.3180" "-33.4010" "10.00" "6.00" "Mw" "120" "" "" "1.05" "NEI" "2003093040"
"2003/09/30" "15:22:31.70" "-30.4940" "-177.1800" "33.00" "6.00" "Mw" "127" "" "" "1.36" "NEI" "2003093040"
"2003/10/13" "09:52:26.16" "-15.9370" "-178.4260" "10.00" "6.00" "Mw" "160" "" "" "1.04" "NEI" "2003101340"
"2003/10/15" "02:19:43.90" "-17.8220" "-178.7040" "582.60" "6.00" "Mw" "459" "" "" "0.84" "NEI" "2003101540"
"2003/10/28" "02:33:51.52" "-5.3760" "151.5090" "65.00" "6.00" "Mw" "417" "" "" "0.82" "NEI" "2003102840"
"2003/11/05" "00:58:51.11" "4.9730" "-77.7700" "33.00" "6.00" "Mw" "432" "" "" "1.12" "NEI" "2003110540"
"2003/11/11" "18:48:23.76" "22.3210" "143.2460" "101.00" "6.00" "Mw" "291" "" "" "0.94" "NEI" "2003111140"
"2003/11/13" "02:49:02.21" "-54.2130" "143.8240" "10.00" "6.00" "Mw" "63" "" "" "1.09" "NEI" "2003111340"
"2003/12/01" "01:38:31.96" "42.9050" "80.5150" "10.00" "6.00" "Mw" "502" "" "" "1.05" "NEI" "2003120140"
"2003/12/25" "14:21:14.94" "-34.9540" "-178.2490" "34.60" "6.00" "Mw" "157" "" "" "0.95" "NEI" "2003122540"
"2003/12/25" "23:09:43.42" "-22.3050" "169.5310" "10.00" "6.00" "Mw" "262" "" "" "1.03" "NEI" "2003122540"
"2004/01/03" "08:07:34.22" "-22.3760" "169.7280" "10.00" "6.00" "Mw" "119" "" "" "1.22" "NEI" "2004010340"
"2004/01/11" "09:29:10.28" "-20.1400" "-179.1540" "673.10" "6.00" "Mw" "321" "" "" "0.87" "NEI" "2004011140"
"2004/02/20" "05:58:45.19" "-11.6080" "166.4500" "84.00" "6.00" "Mw" "155" "" "" "1.26" "NEI" "2004022040"
"2004/02/22" "06:46:27.04" "-1.5590" "100.4880" "42.00" "6.00" "Mw" "611" "" "" "0.83" "NEI" "2004022240"
"2004/02/26" "22:58:41.38" "-53.1590" "159.6510" "10.00" "6.00" "Mw" "75" "" "" "1.08" "NEI" "2004022641"
"2004/03/07" "11:08:01.34" "-32.3810" "-178.1910" "7.00" "6.00" "Mw" "147" "" "" "1.05" "NEI" "2004030740"
"2004/03/08" "23:39:11.34" "10.4800" "-43.9190" "10.00" "6.00" "Mw" "276" "" "" "1.20" "NEI" "2004030840"
"2004/03/12" "22:13:13.86" "-15.5790" "-175.0960" "271.50" "6.00" "Mw" "257" "" "" "0.85" "NEI" "2004031240"
"2004/03/27" "18:47:29.20" "33.9540" "89.1790" "8.00" "6.00" "Mw" "455" "" "" "0.77" "NEI" "2004032740"
"2004/04/03" "23:02:00.87" "36.4280" "141.0080" "31.00" "6.00" "Mw" "528" "" "" "0.74" "NEI" "2004040340"
"2004/04/14" "01:33:05.30" "-17.8480" "-174.5590" "143.50" "6.00" "Mw" "433" "" "" "0.75" "NEI" "2004041440"
"2004/04/14" "23:07:39.94" "71.0670" "-7.7470" "12.20" "6.00" "Mw" "506" "" "" "0.89" "NEI" "2004041440"
"2004/04/16" "16:58:36.94" "-24.5220" "-175.8790" "10.00" "6.00" "Mw" "231" "" "" "0.96" "NEI" "2004041640"
"2004/04/16" "21:57:05.41" "-5.2140" "102.7180" "44.50" "6.00" "Mw" "278" "" "" "1.09" "NEI" "2004041640"
"2004/04/22" "10:11:12.66" "-17.5870" "167.8880" "10.00" "6.00" "Mw" "154" "" "" "1.01" "NEI" "2004042240"
"2004/04/22" "14:16:07.00" "-3.3550" "146.8530" "35.00" "6.00" "Mw" "135" "" "" "1.23" "NEI" "2004042240"
"2004/04/27" "23:28:18.88" "-17.7570" "167.7560" "10.00" "6.00" "Mw" "156" "" "" "1.10" "NEI" "2004042740"
"2004/07/08" "19:54:33.84" "-25.0550" "-115.9640" "10.00" "6.00" "Mw" "185" "" "" "1.08" "NEI" "2004070840"
"2004/08/01" "19:03:10.29" "-63.5630" "-166.6660" "10.00" "6.00" "Mw" "91" "" "" "1.33" "NEI" "2004080140"
"2004/08/07" "09:30:16.94" "51.7530" "-166.3130" "8.00" "6.00" "Mw" "605" "" "" "1.09" "NEI" "2004080740"
"2004/08/10" "01:47:32.81" "36.4440" "70.7960" "207.00" "6.00" "Mw" "492" "" "" "0.85" "NEI" "2004081040"
"2004/09/09" "16:33:21.74" "17.7590" "-81.5500" "25.20" "6.00" "Mw" "450" "" "" "0.82" "NEI" "2004090940"
"2004/09/15" "19:10:50.60" "14.2200" "120.4110" "115.40" "6.00" "Mw" "452" "" "" "0.82" "NEI" "2004091540"
"2004/10/04" "19:20:34.98" "14.5460" "146.9930" "7.20" "6.00" "Mw" "263" "" "" "0.86" "NEI" "2004100440"
"2004/10/26" "20:48:10.58" "-57.0670" "-24.8290" "10.00" "6.00" "Mw" "85" "" "" "0.81" "NEI" "2004102640"
"2004/10/27" "01:40:50.26" "37.2840" "138.8850" "14.10" "6.00" "Mw" "499" "" "" "0.90" "NEI" "2004102740"
"2004/11/03" "08:31:43.73" "14.4740" "146.8420" "10.00" "6.00" "Mw" "209" "" "" "1.00" "NEI" "2004110340"
"2004/11/05" "05:18:35.05" "-4.3610" "143.9250" "125.70" "6.00" "Mw" "361" "" "" "0.84" "NEI" "2004110540"
"2004/11/21" "11:07:13.65" "-15.4030" "-174.9080" "256.10" "6.00" "Mw" "508" "" "" "0.88" "NEI" "2004112140"
